Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
4823,FLN,MCZ,2,5,4700
4824,BH,BH,10,4,5100
4825,RIO,PMW,5,3,4500
4826,PMW,FLN,9,3,5100
4827,SP,SAO,5,5,2400
4828,SP,FLN,4,4,4100
4829,PMW,BH,4,4,4000
4830,POA,MCZ,4,5,4200
4831,SSA,RIO,5,5,4800
4832,FLN,MCZ,4,4,2400
4833,FLN,SAO,10,3,5000
4834,MCZ,PMW,8,4,3400
4835,BH,BH,8,5,4700
4836,SP,REC,5,5,5100
4837,REC,SAO,3,3,4800
4838,SP,PMW,2,3,5400
4839,SAO,RIO,3,3,5900
4840,BSB,BH,5,3,5500
4841,REC,SAO,4,4,2000
4842,MCZ,PMW,3,4,5600
4843,FLN,PMW,9,4,2200
4844,REC,POA,8,4,4300
4845,PMW,MCZ,9,5,5600
4846,MCZ,POA,5,4,4400
4847,BSB,POA,3,4,3500
4848,SP,SAO,3,4,4400
4849,SSA,MCZ,3,4,3200
4850,BSB,FLN,9,3,4700
4851,SP,BSB,8,5,2000
4852,SP,BH,5,3,3100
4853,RIO,SAO,4,5,4000
4854,SSA,POA,2,4,3500
4855,PMW,BSB,7,3,2000
4856,PMW,BSB,7,3,3800
4857,MCZ,SSA,2,4,2700
4858,POA,BSB,2,5,2000
4859,PMW,SAO,8,4,4300
4860,REC,PMW,8,4,3800
4861,RIO,BH,10,3,3600
4862,REC,BSB,9,4,3800
4863,BSB,SSA,8,5,3800
4864,SP,REC,6,3,5200
4865,RIO,SAO,7,3,4100
4866,RIO,MCZ,7,5,3900
4867,REC,BH,4,3,3600
4868,PMW,BSB,9,5,3300
4869,SAO,RIO,8,3,5000
4870,MCZ,PMW,10,4,2100
4871,RIO,RIO,6,4,4500
4872,FLN,PMW,2,5,4600
4873,BSB,PMW,4,4,4300
4874,SAO,BH,5,4,5100
4875,SSA,FLN,4,3,2700
4876,FLN,RIO,5,3,2400
4877,SAO,SAO,7,3,3700
4878,REC,PMW,10,5,2900
4879,REC,SAO,3,4,3900
4880,RIO,REC,4,5,5600
4881,BH,BSB,3,4,3300
4882,PMW,RIO,7,3,5800
4883,PMW,PMW,3,4,4100
4884,POA,SSA,6,3,5900
4885,RIO,RIO,2,4,5800
4886,FLN,SAO,3,3,2800
4887,BSB,SSA,7,4,4400
4888,REC,SSA,2,5,5700
4889,SAO,FLN,8,4,5900
4890,REC,BH,10,5,3300
4891,RIO,PMW,10,4,5700
4892,SAO,POA,9,5,4100
4893,SSA,PMW,5,5,3200
4894,BSB,PMW,10,4,5700
4895,REC,SAO,8,3,5400
4896,BH,PMW,5,5,3700
4897,BH,PMW,6,4,4500
4898,POA,POA,8,5,4900
4899,POA,RIO,4,3,5500
4900,PMW,BH,7,5,2500
4901,RIO,PMW,10,4,4500
4902,BH,SSA,2,4,3800
4903,MCZ,FLN,2,4,4600
4904,SP,PMW,3,5,5000
4905,BSB,PMW,9,5,4700
4906,SAO,BSB,6,3,4000
4907,FLN,SSA,5,4,2100
4908,REC,PMW,10,4,5400
4909,MCZ,SAO,7,5,5900
4910,POA,REC,3,5,4500
4911,BH,MCZ,6,4,4900
4912,REC,POA,3,3,2800
4913,SAO,PMW,5,4,3700
4914,FLN,SSA,7,4,3000
4915,SAO,MCZ,6,5,3800
4916,SSA,BSB,10,3,5600
4917,REC,SSA,6,4,3900
4918,SP,SSA,7,5,5500
4919,SP,REC,2,3,3500
4920,BSB,SSA,10,3,3300
4921,MCZ,RIO,6,3,4400
4922,SSA,RIO,8,4,3800
4923,MCZ,BSB,5,4,3400
4924,RIO,BH,5,5,5400
4925,SP,SSA,5,5,5600
4926,FLN,BSB,3,4,2400
4927,FLN,SSA,4,5,4600
4928,SAO,BH,7,3,3700
4929,SP,REC,4,3,4600
4930,REC,SAO,9,5,5900
4931,SSA,BSB,3,3,5600
4932,RIO,SSA,7,4,2700
4933,SAO,POA,10,5,5900
4934,SAO,PMW,2,5,5700
4935,MCZ,PMW,3,5,3100
4936,BH,PMW,4,5,4000
4937,SAO,FLN,10,3,3000
4938,SP,REC,9,4,3400
4939,FLN,BH,6,4,4700
4940,FLN,BSB,2,3,2000
4941,RIO,PMW,3,4,3800
4942,FLN,BH,10,5,5600
4943,SAO,FLN,4,3,5800
4944,SAO,MCZ,5,4,4200
4945,REC,SAO,8,4,5100
4946,SAO,PMW,4,4,5800
4947,BSB,PMW,10,4,2900
4948,REC,SAO,5,4,3500
4949,SSA,PMW,5,5,3100
4950,SSA,SSA,4,3,3700
4951,BSB,REC,6,5,2900
4952,REC,SAO,3,4,4800
4953,SAO,BH,4,5,4900
4954,FLN,SSA,4,5,3200
4955,RIO,REC,5,5,3200
4956,BH,BH,10,4,3000
4957,SSA,SSA,9,3,2300
4958,BSB,BSB,3,3,2900
4959,BSB,FLN,8,5,5300
4960,MCZ,BSB,4,3,3900
4961,MCZ,PMW,6,3,3500
4962,FLN,BH,8,3,2900
4963,BSB,PMW,4,4,3500
4964,SP,POA,9,4,5900
4965,SP,BH,9,4,5800
4966,MCZ,POA,2,5,2900
4967,SAO,MCZ,7,3,2000
4968,POA,POA,8,3,3900
4969,REC,RIO,4,5,2300
4970,FLN,POA,4,4,5500
4971,MCZ,FLN,2,5,4800
4972,MCZ,SSA,3,5,5200
4973,MCZ,SAO,10,5,3000
4974,SP,FLN,8,3,2800
4975,FLN,SAO,2,3,3800
4976,PMW,SAO,6,5,5500
4977,SAO,PMW,8,4,4000
4978,SAO,RIO,4,3,5500
4979,BH,BH,8,5,2600
4980,BH,REC,4,4,4300
4981,BSB,PMW,8,5,4600
4982,FLN,SSA,6,3,5000
4983,MCZ,SAO,5,3,3000
4984,MCZ,FLN,2,3,2500
4985,POA,BSB,7,3,4800
4986,PMW,SSA,7,3,3900
4987,POA,RIO,9,4,5200
4988,BSB,PMW,10,3,5900
4989,SAO,SSA,3,5,4600
4990,BH,PMW,3,3,4700
4991,REC,RIO,2,5,3800
4992,PMW,BH,2,3,3100
4993,BH,FLN,8,3,5400
4994,BH,FLN,8,3,3600
4995,REC,REC,7,4,2100
4996,PMW,BSB,3,3,5600
4997,POA,RIO,8,5,5400
4998,SSA,RIO,2,4,2200
4999,FLN,SAO,9,4,4700
