Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
9883,SP,PMW,19,1,4718
9884,BSB,SP,13,3,4288
9885,REC,SAO,16,4,2211
9886,RIO,SP,18,3,7598
9887,BH,FLN,2,4,8736
9888,REC,BH,10,4,4901
9889,FLN,REC,6,1,9868
9890,RIO,FLN,10,1,4781
9891,REC,POA,10,5,9685
9892,POA,SSA,1,1,4236
9893,BSB,SAO,5,2,5930
9894,SSA,PMW,9,4,5154
9895,SSA,MCZ,12,2,5046
9896,SAO,PMW,18,5,3515
9897,SAO,FLN,14,1,9490
9898,BSB,SSA,14,3,4113
9899,SP,PMW,3,2,2046
9900,BH,SSA,7,1,8170
9901,SAO,BSB,7,3,2587
9902,BH,FLN,7,1,3951
9903,SP,SAO,4,5,8704
9904,REC,FLN,8,5,3446
9905,REC,POA,19,4,5997
9906,RIO,SAO,18,4,2346
9907,SP,FLN,17,1,9261
9908,BH,REC,2,1,4739
9909,BH,SSA,12,2,3199
9910,BH,BSB,2,2,8834
9911,BH,REC,9,3,8895
9912,SSA,SP,7,3,5045
9913,REC,BSB,12,5,8156
9914,PMW,FLN,20,3,7477
9915,BH,MCZ,16,2,5748
9916,FLN,BH,18,3,5107
9917,REC,BH,18,4,6499
9918,RIO,MCZ,4,4,6472
9919,BH,REC,9,1,7918
9920,MCZ,RIO,11,1,4390
9921,POA,MCZ,7,5,6966
9922,SAO,MCZ,5,3,5433
9923,REC,PMW,4,2,5828
9924,RIO,SSA,8,1,7651
9925,BH,BSB,19,4,6624
9926,FLN,MCZ,14,2,8713
9927,REC,MCZ,14,1,8509
9928,PMW,SAO,20,2,8367
9929,SP,FLN,17,4,5699
9930,FLN,SSA,5,2,6698
9931,SAO,PMW,10,2,3821
9932,BH,BSB,6,5,4304
9933,SP,PMW,4,5,8781
9934,RIO,SAO,11,5,8740
9935,POA,FLN,17,5,9886
9936,PMW,SAO,7,5,5182
9937,SSA,FLN,17,3,5178
9938,POA,SSA,12,4,2016
9939,REC,PMW,11,2,7084
9940,SP,MCZ,7,4,8755
9941,REC,SAO,17,1,6713
9942,RIO,BSB,4,3,4292
9943,POA,MCZ,2,4,8644
9944,POA,PMW,13,2,9695
9945,BH,MCZ,2,2,5355
9946,RIO,POA,5,3,9873
9947,SAO,SSA,13,2,6152
9948,SSA,MCZ,13,1,2372
9949,PMW,RIO,10,5,5537
9950,MCZ,BSB,18,2,7100
9951,BSB,SSA,8,5,7265
9952,MCZ,SAO,15,5,3103
9953,SP,RIO,14,5,5800
9954,RIO,BSB,3,1,6923
9955,SAO,FLN,9,2,5220
9956,FLN,BH,16,2,4728
9957,RIO,REC,2,2,6265
9958,PMW,RIO,16,4,2244
9959,SSA,POA,9,5,2546
9960,FLN,RIO,2,4,2115
9961,PMW,REC,18,3,5341
9962,RIO,SSA,12,5,8388
9963,SP,FLN,12,3,8782
9964,SAO,MCZ,8,3,6968
9965,SP,SAO,15,2,6176
9966,SP,FLN,1,3,8270
9967,SSA,RIO,19,4,6741
9968,SAO,MCZ,9,2,6503
9969,REC,SP,3,1,8197
9970,MCZ,RIO,12,4,3105
9971,REC,SSA,13,1,8662
9972,MCZ,SSA,6,4,2683
9973,REC,POA,5,5,8760
9974,REC,PMW,16,4,2017
9975,PMW,SP,1,1,9175
9976,SSA,FLN,20,3,7404
9977,POA,REC,15,5,9983
9978,BSB,POA,11,5,5586
9979,POA,PMW,20,1,2354
9980,PMW,MCZ,1,5,2168
9981,FLN,REC,14,4,3980
9982,SAO,PMW,15,4,7808
9983,SSA,SAO,9,3,2925
9984,FLN,BH,20,5,2087
9985,BH,MCZ,17,4,9126
9986,MCZ,SP,11,3,4324
9987,PMW,MCZ,18,5,7450
9988,PMW,SAO,8,2,8149
9989,BSB,SP,7,2,7856
9990,FLN,SP,11,1,8831
9991,BH,SP,2,5,2222
9992,BH,FLN,8,5,4079
9993,SSA,PMW,7,4,4607
9994,RIO,SSA,4,4,5128
9995,BSB,BH,17,5,6518
9996,BH,REC,6,2,3610
9997,RIO,SSA,17,2,5455
9998,POA,MCZ,20,3,3130
9999,POA,REC,4,1,8133
10000,POA,REC,13,5,9118
10001,POA,RIO,2,2,4684
10002,BSB,POA,16,2,6246
10003,SAO,POA,7,3,5326
10004,REC,FLN,14,5,9350
10005,PMW,MCZ,3,4,2510
10006,PMW,SSA,14,3,9871
10007,PMW,SSA,2,5,3861
10008,REC,BSB,14,3,7264
10009,SAO,RIO,1,3,6410
10010,PMW,FLN,2,3,4965
10011,POA,SAO,6,5,3077
10012,REC,RIO,10,1,5490
10013,REC,POA,1,5,9898
10014,MCZ,POA,6,4,6671
10015,REC,BSB,13,3,6175
10016,MCZ,SSA,15,4,2255
10017,RIO,BSB,4,2,9099
10018,SP,MCZ,18,5,5787
10019,BH,SAO,2,1,2642
10020,MCZ,RIO,13,2,3999
10021,BH,MCZ,14,3,9388
10022,SP,BH,4,5,4963
10023,FLN,MCZ,1,4,9079
10024,POA,BSB,9,4,2925
10025,BH,FLN,11,4,9476
10026,BSB,PMW,3,5,2636
10027,SP,FLN,11,5,2531
10028,RIO,SP,17,2,8189
10029,REC,SSA,8,5,4805
10030,PMW,REC,15,2,4339
10031,SAO,PMW,3,2,7590
10032,BH,RIO,12,2,6841
10033,REC,MCZ,10,4,7345
10034,SP,SAO,10,5,8646
10035,MCZ,BSB,17,2,8223
10036,FLN,BH,20,4,8714
10037,POA,SP,5,3,6942
10038,MCZ,REC,16,5,5941
10039,FLN,MCZ,9,1,3492
10040,MCZ,SAO,3,5,4411
10041,SP,PMW,16,4,9565
10042,BSB,RIO,13,1,7248
10043,BSB,MCZ,4,5,4054
10044,SP,MCZ,10,2,2956
10045,SP,SAO,12,3,5818
10046,REC,PMW,7,1,4622
10047,FLN,RIO,16,2,5781
10048,SSA,SAO,19,3,6439
10049,MCZ,SSA,6,5,5434
10050,MCZ,SP,2,5,5160
10051,BSB,REC,3,3,8243
10052,SSA,POA,9,4,6874
10053,REC,MCZ,19,1,8889
10054,SAO,FLN,15,5,5105
10055,FLN,SAO,18,5,3471
10056,BSB,SSA,12,2,5726
10057,POA,REC,16,5,3595
10058,RIO,FLN,5,5,6547
10059,RIO,POA,13,1,9160
10060,RIO,FLN,15,5,6787
10061,BSB,MCZ,16,2,6157
10062,BSB,RIO,11,1,9444
10063,SAO,PMW,16,4,8431
10064,SSA,PMW,1,2,8694
10065,MCZ,PMW,19,5,5562
10066,FLN,BH,19,5,6954
10067,SP,REC,13,1,9359
10068,POA,SSA,8,4,7778
10069,RIO,FLN,7,5,8789
10070,PMW,SAO,3,3,3215
10071,BSB,SP,12,3,5909
10072,SAO,SP,9,3,5422
10073,REC,SP,18,3,4769
10074,SP,FLN,5,3,3280
10075,PMW,SP,19,1,2180
10076,SAO,SSA,16,3,4871
10077,SP,FLN,3,5,4418
10078,BH,PMW,9,3,3295
10079,BH,SSA,7,3,6219
10080,POA,SP,2,5,8272
10081,POA,BSB,14,4,6913
10082,SAO,RIO,1,3,7277
10083,REC,MCZ,16,5,3242
10084,RIO,BSB,11,2,9301
10085,POA,SAO,4,4,6910
10086,BSB,REC,8,5,3883
10087,SAO,SSA,14,4,7119
10088,POA,REC,5,2,2219
10089,FLN,SSA,7,3,8215
10090,RIO,SP,3,4,4529
10091,BH,BSB,6,1,5639
10092,FLN,POA,6,5,7807
10093,REC,POA,13,2,8921
10094,POA,BSB,7,4,5681
10095,SP,BSB,18,1,3911
10096,FLN,POA,8,4,2957
10097,REC,MCZ,8,3,2801
10098,SAO,POA,20,2,9682
10099,SSA,PMW,6,2,8748
10100,POA,MCZ,11,5,3284
10101,BSB,SSA,16,1,4011
10102,PMW,RIO,1,3,9481
10103,FLN,REC,19,1,5517
10104,POA,FLN,13,3,3219
10105,SP,BSB,20,5,6024
10106,MCZ,SAO,6,4,6445
10107,PMW,MCZ,7,2,6217
10108,MCZ,RIO,17,3,6891
10109,POA,PMW,8,2,9067
10110,BSB,SP,9,2,9688
10111,SP,BH,16,1,8919
10112,SAO,SP,5,3,8514
10113,FLN,SSA,5,1,5214
10114,PMW,MCZ,19,3,3202
10115,BSB,RIO,20,4,9887
10116,SAO,PMW,15,3,3421
10117,SP,PMW,16,2,5568
10118,RIO,POA,6,4,3669
10119,MCZ,REC,19,5,8176
10120,MCZ,RIO,3,1,7782
10121,FLN,REC,2,1,3142
10122,FLN,POA,11,4,7575
10123,RIO,SAO,7,3,7294
10124,SSA,SP,10,1,5969
10125,POA,PMW,7,5,2095
10126,SP,MCZ,13,2,6926
10127,SSA,RIO,1,3,7050
10128,SAO,SSA,8,5,8547
10129,POA,PMW,14,5,6570
10130,MCZ,BH,3,4,7037
10131,PMW,SAO,2,4,5944
10132,PMW,SSA,2,3,2186
10133,SP,POA,12,1,7370
10134,BSB,BH,16,4,4359
10135,SAO,MCZ,1,4,2471
10136,BH,POA,14,2,5001
10137,BSB,BH,15,4,9955
10138,REC,BSB,1,5,7524
10139,BSB,REC,8,2,2510
10140,SP,MCZ,14,2,5646
10141,REC,SSA,4,3,4098
10142,SP,SSA,12,1,7731
10143,RIO,SP,2,2,5150
10144,MCZ,POA,18,5,6735
10145,FLN,SAO,17,4,2075
10146,MCZ,RIO,4,1,3342
10147,MCZ,SAO,5,1,6220
10148,PMW,SP,8,1,2500
10149,RIO,SAO,12,3,3084
10150,POA,SSA,8,1,4042
10151,SSA,SP,10,2,5459
10152,REC,SP,20,5,2624
10153,SSA,SP,5,3,7841
10154,PMW,BH,20,3,2505
10155,BSB,FLN,9,3,2117
10156,PMW,BSB,11,4,3746
10157,SSA,PMW,1,2,4304
10158,FLN,SP,3,4,8359
10159,MCZ,PMW,10,5,2785
10160,PMW,REC,12,5,2618
10161,FLN,POA,10,3,9084
10162,SSA,BH,19,2,4515
10163,BH,RIO,9,4,5933
10164,SP,MCZ,20,1,3236
10165,BSB,REC,4,1,6564
10166,SSA,REC,1,1,3516
10167,RIO,BSB,17,3,9759
10168,MCZ,RIO,18,1,3150
10169,BSB,REC,7,1,7315
10170,REC,BSB,3,5,7226
10171,SAO,PMW,16,2,7908
10172,SP,BSB,17,3,2066
10173,SAO,SP,12,4,7696
10174,BH,REC,18,2,5763
10175,BSB,MCZ,4,3,2648
10176,BH,RIO,12,1,6491
10177,SSA,MCZ,14,2,8249
10178,FLN,PMW,16,2,6391
10179,FLN,REC,1,5,2895
10180,BSB,BH,20,5,4984
10181,PMW,MCZ,6,1,9257
10182,FLN,BSB,10,1,3427
10183,FLN,SAO,10,5,6046
10184,SP,BH,4,1,5743
10185,PMW,BH,15,2,4114
10186,FLN,SAO,1,5,8258
10187,SSA,RIO,11,4,2801
10188,BH,SP,7,3,5623
10189,MCZ,PMW,19,2,8894
10190,BSB,PMW,18,4,7530
10191,BH,MCZ,16,4,4601
10192,PMW,SAO,5,4,9424
10193,BSB,SP,14,3,8622
10194,MCZ,BSB,16,3,3626
10195,MCZ,BSB,11,5,6089
10196,POA,REC,14,4,5809
10197,PMW,FLN,15,4,3161
10198,MCZ,SAO,19,2,6700
10199,BSB,SP,6,3,9076
10200,SSA,POA,8,2,3051
10201,PMW,FLN,9,5,7434
10202,BSB,SSA,12,1,3350
10203,BSB,MCZ,15,2,5603
10204,BH,SSA,14,2,2992
10205,PMW,RIO,20,1,5710
10206,SAO,FLN,5,3,7278
10207,BSB,BH,2,2,4994
10208,SSA,SAO,1,4,5875
10209,RIO,FLN,9,2,4073
10210,SSA,BSB,4,1,9439
10211,MCZ,REC,7,1,3654
10212,BH,PMW,16,4,2053
10213,REC,SP,14,2,3943
10214,POA,FLN,3,1,9238
10215,SP,FLN,19,5,4971
10216,POA,RIO,18,3,3999
10217,BSB,POA,4,4,6284
10218,BH,POA,5,1,2787
10219,RIO,SP,6,1,8067
10220,BH,REC,5,5,6247
10221,REC,BH,2,1,6482
10222,BSB,POA,6,2,8813
10223,SP,PMW,5,1,5828
10224,SAO,SSA,3,1,2657
10225,BH,MCZ,16,5,2611
10226,MCZ,PMW,4,3,3409
10227,PMW,POA,17,1,6556
10228,BH,MCZ,5,1,5588
10229,BH,SP,18,2,6022
10230,SSA,SAO,17,5,7622
10231,POA,SP,5,4,2709
10232,SP,BSB,14,4,9549
10233,SSA,SAO,20,2,9447
10234,MCZ,BSB,8,3,5777
10235,BH,POA,7,4,8279
10236,RIO,POA,1,4,7746
10237,RIO,PMW,8,1,8591
10238,SAO,POA,1,4,9294
10239,SSA,REC,8,4,3460
10240,POA,PMW,5,4,4727
10241,SP,RIO,16,1,8788
10242,REC,SP,4,3,2573
10243,PMW,REC,19,5,3013
10244,MCZ,RIO,9,5,8466
10245,BSB,POA,2,1,6465
10246,SAO,BSB,14,1,6667
10247,BH,SP,5,1,6492
10248,RIO,PMW,18,5,9112
10249,BH,REC,9,3,6321
10250,SAO,MCZ,2,4,6815
10251,BH,POA,7,1,6137
10252,PMW,BH,10,4,3671
10253,REC,SSA,6,4,5971
10254,BH,SAO,1,1,6473
10255,RIO,BSB,14,3,6889
10256,POA,MCZ,15,3,2791
10257,BSB,PMW,11,1,8048
10258,BH,FLN,20,2,2222
10259,FLN,SSA,12,4,4290
10260,POA,FLN,11,4,8018
10261,SSA,POA,19,2,8869
10262,FLN,RIO,4,5,3136
10263,PMW,SSA,16,2,8184
10264,SSA,FLN,9,5,2530
10265,RIO,SSA,7,2,6562
10266,MCZ,SAO,9,5,8643
10267,MCZ,BSB,17,5,9908
10268,SAO,PMW,17,3,8619
10269,BSB,BH,3,5,9806
10270,REC,MCZ,11,5,7509
10271,FLN,SP,12,3,2810
10272,POA,BSB,3,3,4322
10273,FLN,SAO,3,5,5026
10274,SP,PMW,3,4,5220
10275,FLN,PMW,15,3,6249
10276,MCZ,BSB,16,1,7983
10277,POA,SSA,11,2,4747
10278,REC,POA,9,2,2324
10279,POA,SP,18,3,3485
10280,SP,FLN,8,4,9859
10281,BH,SP,7,1,9672
10282,RIO,MCZ,8,5,3137
10283,BSB,PMW,13,3,7407
10284,FLN,REC,9,1,6098
10285,BSB,MCZ,2,4,6200
10286,MCZ,PMW,16,5,6942
10287,BSB,SSA,6,1,4110
10288,RIO,SSA,15,2,9681
10289,SSA,PMW,8,4,8057
10290,BH,PMW,11,3,7675
10291,BSB,RIO,14,3,7268
10292,SAO,BSB,19,1,7275
10293,PMW,BSB,14,2,2686
10294,BH,PMW,18,5,2615
10295,POA,BSB,12,5,7826
10296,RIO,MCZ,11,1,9885
10297,MCZ,BH,4,1,2596
10298,POA,REC,2,3,5191
10299,BH,SAO,12,5,8160
10300,BH,REC,15,4,8263
10301,SSA,RIO,3,3,3714
10302,SP,FLN,10,1,4180
10303,RIO,POA,2,1,7260
10304,MCZ,REC,16,4,2586
10305,BSB,REC,18,1,6580
10306,SP,PMW,12,1,3455
10307,SP,SAO,8,5,2751
10308,SP,POA,16,3,6622
10309,RIO,REC,14,2,8120
10310,REC,SP,9,3,2730
10311,POA,REC,11,5,2431
10312,SAO,SP,10,4,7660
10313,SSA,SP,2,2,9088
10314,BH,BSB,10,1,7224
10315,SAO,PMW,9,5,4544
10316,BSB,SP,12,3,3744
10317,SP,BSB,12,2,3153
10318,SAO,SSA,17,1,3247
10319,BH,SAO,2,3,8439
10320,PMW,FLN,14,5,4078
10321,FLN,POA,2,2,3234
10322,SAO,PMW,16,2,6479
10323,POA,BSB,12,4,2349
10324,MCZ,PMW,10,1,6184
10325,SAO,SSA,3,4,5332
10326,SSA,FLN,15,5,6722
10327,PMW,RIO,5,1,3124
10328,SP,POA,10,5,7167
10329,POA,PMW,16,1,4195
10330,SSA,SAO,12,5,6928
10331,SP,BH,6,3,7810
10332,RIO,PMW,16,2,4496
10333,FLN,MCZ,18,3,3074
10334,SSA,SP,1,1,2211
10335,PMW,RIO,17,4,2992
10336,PMW,RIO,2,3,9720
10337,PMW,BSB,7,3,7470
10338,REC,SSA,17,3,2534
10339,REC,RIO,7,1,2211
10340,RIO,BH,7,5,9844
10341,POA,REC,17,1,6661
10342,RIO,SP,7,4,6853
10343,PMW,SAO,2,2,7203
10344,BH,BSB,15,3,7595
10345,SAO,REC,4,4,9539
10346,FLN,SAO,7,5,3148
10347,SAO,SP,17,3,4187
10348,BSB,POA,11,5,9342
10349,RIO,SAO,9,5,6623
10350,REC,POA,15,4,9102
10351,SP,POA,8,5,2546
10352,SAO,BH,9,3,5744
10353,SAO,SSA,14,2,6373
10354,BH,SP,6,1,2230
10355,SSA,FLN,12,5,2293
10356,SP,BSB,17,2,6528
10357,RIO,SSA,13,4,6359
10358,SAO,REC,3,1,8580
10359,SP,SSA,18,5,6296
10360,SAO,MCZ,19,4,8729
10361,SSA,POA,4,3,6135
10362,SSA,FLN,4,2,9625
10363,BH,POA,6,5,2818
10364,SSA,REC,2,3,6334
10365,PMW,FLN,19,2,2541
10366,MCZ,REC,7,5,6774
10367,SSA,PMW,5,2,5282
10368,SP,SSA,18,1,4307
10369,SSA,SP,18,1,7626
10370,SSA,RIO,13,3,7573
10371,PMW,SAO,16,1,2000
10372,FLN,BH,15,4,3029
10373,BH,SAO,20,1,2297
10374,SAO,SSA,5,3,2739
10375,SSA,REC,2,2,7167
10376,SSA,SP,15,3,2726
10377,PMW,BSB,20,4,6093
10378,RIO,MCZ,11,2,3673
10379,SSA,BH,18,1,6076
10380,POA,MCZ,20,3,9186
10381,SP,PMW,3,1,3333
10382,POA,SSA,4,5,9801
10383,RIO,MCZ,12,2,9474
10384,RIO,REC,12,4,2147
10385,BH,FLN,17,2,7539
10386,REC,MCZ,10,1,4802
10387,BH,FLN,1,5,8671
10388,REC,PMW,17,1,7888
10389,SAO,BH,19,4,8251
10390,SSA,RIO,19,4,5813
10391,SP,REC,19,3,5116
10392,REC,PMW,12,2,7394
10393,POA,SAO,18,3,7159
10394,RIO,PMW,16,3,7320
10395,PMW,BH,4,2,8192
10396,BSB,REC,4,3,9610
10397,SSA,BH,4,4,5592
10398,BH,PMW,4,3,3829
10399,SAO,REC,13,2,4810
10400,SAO,SSA,14,1,2498
10401,BH,SAO,17,2,7099
10402,PMW,SSA,20,5,5002
10403,SAO,MCZ,11,4,4877
10404,BH,SSA,3,4,4223
10405,RIO,SAO,4,5,6423
10406,SAO,SSA,17,4,7671
10407,PMW,RIO,20,2,8700
10408,SAO,REC,3,4,8646
10409,POA,PMW,5,5,6339
10410,SP,BSB,15,1,6066
10411,BSB,RIO,7,1,8565
10412,SP,RIO,5,4,7684
10413,BH,MCZ,7,2,6269
10414,SSA,FLN,8,2,2946
10415,BSB,RIO,6,4,6820
10416,FLN,SSA,14,2,9617
10417,BH,RIO,13,5,4899
10418,BH,FLN,16,1,4720
10419,BH,SP,9,5,5689
10420,SP,PMW,16,1,8650
10421,FLN,REC,11,4,8580
10422,POA,SSA,10,4,3947
10423,POA,BH,16,1,6582
10424,POA,FLN,16,3,8073
10425,SP,MCZ,14,4,2645
10426,BSB,PMW,18,2,5086
10427,PMW,BSB,9,3,7264
10428,SSA,SP,14,2,6614
10429,BH,SAO,11,2,7824
10430,BH,POA,14,4,4490
10431,RIO,SP,6,5,7716
10432,PMW,FLN,9,5,7789
10433,SSA,POA,4,5,7525
10434,SP,MCZ,1,1,5402
10435,RIO,PMW,3,1,5233
10436,PMW,REC,9,5,2291
10437,RIO,FLN,3,4,3447
10438,FLN,BSB,13,1,2684
10439,SSA,FLN,12,5,6342
10440,SAO,MCZ,10,4,7523
10441,REC,SP,14,2,7475
10442,SAO,PMW,16,3,9442
10443,SSA,RIO,16,3,5069
10444,PMW,SSA,1,1,8600
10445,SAO,BH,2,4,2507
10446,RIO,SSA,14,4,5488
10447,BH,SSA,16,1,7578
10448,PMW,SP,3,2,7346
10449,SAO,SP,13,4,3794
10450,SP,BSB,17,4,8771
10451,BSB,SSA,7,5,6998
10452,BH,SP,18,5,9516
10453,SSA,POA,16,2,7763
10454,BSB,REC,15,4,4382
10455,BH,SP,17,3,2679
10456,REC,SP,10,5,8206
10457,BSB,MCZ,15,5,3259
10458,POA,BSB,4,5,9250
10459,BH,BSB,10,4,3894
10460,MCZ,POA,15,5,5677
10461,SP,BH,1,1,9924
10462,SSA,POA,6,2,2121
10463,SSA,SP,4,4,8993
10464,MCZ,BH,11,3,6503
10465,MCZ,PMW,15,1,3788
10466,BH,RIO,11,2,5945
10467,RIO,BSB,18,2,5889
10468,REC,BH,6,3,9937
10469,MCZ,SSA,2,1,4026
10470,MCZ,REC,17,3,2847
10471,FLN,BSB,12,3,7441
10472,SP,SAO,18,5,2251
10473,SP,BH,19,2,5289
10474,PMW,SAO,18,5,2226
10475,FLN,BH,5,2,2170
10476,FLN,REC,1,3,2112
10477,POA,SAO,17,5,8202
10478,SP,RIO,18,3,6118
10479,RIO,BH,16,5,7762
10480,POA,MCZ,8,3,4448
10481,SSA,SAO,5,2,7107
10482,FLN,BSB,13,4,9724
10483,REC,FLN,16,2,2563
10484,SAO,POA,20,5,5155
10485,PMW,BSB,15,2,3262
10486,SP,POA,20,3,6093
10487,SSA,REC,18,2,3845
10488,FLN,SAO,6,3,6225
10489,MCZ,RIO,17,5,9685
10490,MCZ,RIO,12,2,6729
10491,FLN,MCZ,6,1,7701
10492,SAO,PMW,15,4,7800
10493,RIO,POA,16,4,2106
10494,REC,SAO,15,4,3651
10495,MCZ,PMW,2,5,8885
10496,MCZ,RIO,9,5,3548
10497,REC,SP,17,2,4442
10498,BSB,POA,8,4,7216
10499,FLN,BH,1,2,5784
10500,MCZ,SSA,7,4,5356
10501,MCZ,BH,15,4,5673
10502,PMW,POA,12,2,3108
10503,REC,FLN,7,3,2091
10504,POA,FLN,18,4,5673
10505,FLN,BH,6,4,2423
10506,SAO,MCZ,10,4,7030
10507,POA,BSB,17,2,4102
10508,RIO,FLN,5,3,4060
10509,MCZ,RIO,3,2,9626
10510,SSA,MCZ,2,3,4595
10511,SP,MCZ,6,5,8732
10512,SSA,RIO,12,2,2303
10513,FLN,MCZ,1,4,8843
10514,SP,RIO,13,3,2990
10515,REC,BH,16,4,8263
10516,FLN,SAO,3,2,8663
10517,RIO,POA,6,1,7702
10518,POA,MCZ,20,4,2199
10519,SP,PMW,18,4,8749
10520,BH,REC,4,5,4683
10521,SP,RIO,13,5,4457
10522,SP,RIO,1,3,3062
10523,PMW,BSB,13,4,8429
10524,POA,FLN,16,1,8492
10525,FLN,POA,9,4,4982
10526,MCZ,REC,13,3,9114
10527,MCZ,POA,19,1,3410
10528,REC,BSB,14,3,3443
10529,SP,POA,1,4,4067
10530,SSA,REC,5,5,4140
10531,FLN,POA,8,4,6088
10532,BH,POA,11,5,5811
10533,RIO,BSB,6,5,8172
10534,RIO,BH,4,3,8514
10535,MCZ,BSB,14,3,8606
10536,SSA,FLN,14,5,2347
10537,SSA,SP,19,2,8599
10538,SSA,BSB,16,3,7956
10539,PMW,SP,2,2,7581
10540,SAO,SSA,19,2,5025
10541,SP,REC,7,5,8953
10542,SP,FLN,6,3,6255
10543,MCZ,FLN,12,5,3563
10544,POA,FLN,3,5,3782
10545,REC,MCZ,11,3,4066
10546,PMW,POA,1,2,9701
10547,RIO,SSA,17,1,3806
10548,SP,SAO,10,4,2455
10549,BSB,SSA,13,3,2249
10550,SSA,SP,6,1,2155
10551,FLN,RIO,16,1,2290
10552,BSB,BH,9,4,5997
10553,FLN,SSA,17,1,2983
10554,SSA,PMW,15,4,7303
10555,RIO,BSB,17,2,2848
10556,POA,SP,3,2,5599
10557,BSB,BH,9,5,3670
10558,SSA,SAO,1,5,9329
10559,MCZ,SAO,18,4,5330
10560,PMW,BSB,14,2,4250
10561,FLN,BH,1,4,7911
10562,PMW,BH,16,2,8742
10563,REC,SSA,17,4,9159
10564,BSB,FLN,6,1,7738
10565,SP,POA,12,5,3309
10566,FLN,SP,3,1,6704
10567,SP,RIO,15,1,5323
10568,FLN,BSB,8,4,6402
10569,REC,MCZ,1,3,7901
10570,BSB,SP,7,4,3778
10571,MCZ,BSB,18,4,9334
10572,REC,PMW,18,1,8537
10573,FLN,PMW,6,4,3142
10574,POA,REC,17,5,4766
10575,BSB,SSA,16,1,7312
10576,SSA,MCZ,20,4,4457
10577,POA,SP,19,3,2326
10578,SAO,POA,5,5,9309
10579,PMW,SP,14,3,3824
10580,SP,FLN,1,2,5700
10581,FLN,SSA,9,1,8486
10582,BH,MCZ,4,1,2284
10583,MCZ,RIO,6,5,3401
10584,SSA,SP,16,2,2565
10585,REC,BSB,19,5,7914
10586,RIO,SSA,2,3,6566
10587,SSA,RIO,12,2,5347
10588,SP,REC,13,3,3879
10589,SP,BH,1,1,4253
10590,FLN,SP,13,5,2584
10591,BSB,MCZ,1,4,3806
10592,SSA,MCZ,4,2,6838
10593,SP,SAO,8,1,5763
10594,BH,BSB,1,1,4991
10595,SSA,PMW,1,1,4675
10596,SAO,MCZ,18,4,7385
10597,PMW,SP,17,3,4214
10598,POA,PMW,7,5,7288
10599,RIO,SP,5,1,2426
10600,BH,MCZ,11,2,4890
10601,SAO,REC,14,2,8676
10602,REC,BH,8,1,3168
10603,BH,POA,10,3,3443
10604,RIO,MCZ,5,3,2192
10605,RIO,SSA,6,1,2041
10606,SSA,REC,1,4,3753
10607,SP,SSA,17,2,8344
10608,MCZ,BH,3,3,4086
10609,MCZ,FLN,17,1,7033
10610,MCZ,PMW,4,5,4766
10611,FLN,POA,13,4,6840
10612,PMW,MCZ,11,4,6422
10613,SAO,REC,7,4,5538
10614,REC,SAO,6,3,9490
10615,SAO,FLN,15,3,8037
10616,SSA,SP,17,5,5165
10617,MCZ,BSB,4,1,8512
10618,REC,POA,16,5,5409
10619,POA,PMW,10,3,8267
10620,BH,SP,10,4,5855
10621,PMW,SAO,16,5,5486
10622,SAO,REC,11,2,4927
10623,REC,SSA,13,5,3166
10624,POA,BH,4,3,8079
10625,SAO,RIO,5,3,6296
10626,MCZ,POA,11,1,5694
10627,BSB,SAO,19,1,9420
10628,BSB,REC,17,4,8086
10629,POA,RIO,19,2,2177
10630,SP,SSA,20,2,8213
10631,RIO,SAO,12,5,3810
10632,SP,SSA,17,2,5904
10633,RIO,FLN,11,1,8826
10634,FLN,PMW,13,4,8553
10635,RIO,FLN,3,1,2119
10636,MCZ,BSB,19,1,5231
10637,SAO,REC,18,1,3190
10638,FLN,RIO,7,4,2395
10639,REC,SP,8,4,2387
10640,SAO,REC,1,3,7781
10641,SP,RIO,4,2,3058
10642,REC,FLN,8,5,8927
10643,SSA,RIO,18,2,9104
10644,REC,PMW,20,4,7511
10645,FLN,MCZ,1,2,6594
10646,REC,BSB,10,4,9198
10647,POA,PMW,17,1,4815
10648,BSB,POA,8,1,8980
10649,REC,SSA,4,2,5215
10650,SP,BH,9,1,4378
10651,SP,BH,18,3,9066
10652,SSA,PMW,9,3,4727
10653,SP,RIO,5,3,7882
10654,REC,MCZ,9,5,8687
10655,REC,SAO,19,1,7431
10656,MCZ,FLN,18,3,8749
10657,PMW,BH,16,1,5032
10658,SP,RIO,16,1,8397
10659,POA,SAO,6,2,3641
10660,BSB,PMW,17,1,4309
10661,MCZ,POA,19,3,9216
10662,PMW,SSA,1,1,8677
10663,RIO,BSB,19,3,3750
10664,BSB,SSA,8,3,4024
10665,SSA,BSB,2,5,7640
10666,MCZ,SSA,7,3,4492
10667,PMW,MCZ,4,2,3515
10668,SSA,BH,8,3,4667
10669,POA,FLN,14,2,9963
10670,PMW,FLN,3,4,5546
10671,SSA,SP,8,2,4709
10672,SAO,BH,1,4,9722
10673,MCZ,SP,4,4,9648
10674,SAO,PMW,16,4,2659
10675,BH,PMW,5,5,7115
10676,MCZ,BSB,17,5,4420
10677,RIO,REC,10,3,9182
10678,SAO,SP,2,2,4378
10679,MCZ,SP,6,4,8025
10680,PMW,SAO,10,1,3829
10681,REC,RIO,14,4,7550
