Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
5872,MCZ,SP,2,4,6338
5873,SAO,RIO,12,5,4139
5874,MCZ,BH,4,3,5304
5875,REC,SP,11,1,4621
5876,RIO,MCZ,13,3,9985
5877,SP,FLN,20,3,8458
5878,SSA,FLN,8,5,4893
5879,POA,BSB,5,5,8561
5880,RIO,MCZ,1,1,3766
5881,SAO,SSA,5,5,2291
5882,REC,FLN,5,3,6101
5883,FLN,SAO,8,2,4440
5884,PMW,MCZ,4,3,8577
5885,REC,BH,17,1,2890
5886,SP,PMW,8,3,5767
5887,SSA,SAO,19,5,4377
5888,BH,SP,6,1,6162
5889,REC,FLN,14,1,9789
5890,SAO,RIO,19,5,7465
5891,SP,MCZ,11,2,8252
5892,SSA,FLN,3,5,3724
5893,SAO,RIO,10,5,7270
5894,SP,SSA,4,2,2534
5895,PMW,FLN,8,5,3357
5896,BSB,MCZ,10,2,6784
5897,RIO,MCZ,10,5,3624
5898,SP,RIO,10,3,7417
5899,SAO,FLN,12,1,5780
5900,BH,FLN,7,5,3609
5901,MCZ,BSB,1,1,4560
5902,SP,BH,14,1,4367
5903,REC,FLN,1,3,6414
5904,SSA,BSB,20,2,5228
5905,FLN,RIO,17,3,8714
5906,SP,BSB,10,1,9500
5907,MCZ,SP,13,1,4945
5908,SAO,SP,18,4,6286
5909,POA,PMW,14,4,4721
5910,BH,SAO,14,1,7146
5911,BH,SSA,10,2,4484
5912,REC,BH,11,4,2971
5913,REC,SAO,20,1,8593
5914,SAO,RIO,3,1,7314
5915,MCZ,POA,14,2,8166
5916,SP,MCZ,20,5,6699
5917,RIO,MCZ,16,4,4241
5918,SSA,MCZ,5,5,9981
5919,FLN,POA,7,1,9990
5920,BSB,SSA,3,5,6175
5921,RIO,MCZ,20,1,2415
5922,RIO,REC,15,1,3877
5923,BSB,REC,5,1,9439
5924,FLN,PMW,3,5,9786
5925,SP,PMW,13,1,9994
5926,SP,FLN,8,4,7547
5927,BH,SSA,15,4,3773
5928,BH,POA,2,3,9597
5929,SAO,BH,16,1,3928
5930,RIO,BSB,9,5,2481
5931,POA,MCZ,5,2,4039
5932,RIO,PMW,13,4,6510
5933,FLN,SSA,1,1,7378
5934,FLN,PMW,16,4,4370
5935,REC,PMW,20,5,9814
5936,MCZ,PMW,10,5,2975
5937,BH,FLN,6,3,9606
5938,FLN,RIO,18,2,5415
5939,POA,RIO,11,1,2923
5940,RIO,SP,14,3,8797
5941,POA,SP,17,1,5770
5942,POA,SAO,2,2,7013
5943,SP,REC,19,5,5512
5944,BH,FLN,17,2,6274
5945,BH,REC,11,1,4035
5946,SAO,FLN,10,1,3795
5947,BSB,RIO,20,3,4906
5948,REC,POA,16,1,6157
5949,PMW,BSB,7,5,4676
5950,FLN,PMW,11,2,8354
5951,REC,SSA,5,3,8048
5952,RIO,MCZ,7,3,3861
5953,POA,PMW,19,5,4506
5954,SSA,MCZ,8,5,5389
5955,PMW,REC,3,5,7431
5956,SSA,POA,9,4,8276
5957,POA,RIO,4,3,2759
5958,MCZ,RIO,19,5,9927
5959,RIO,POA,19,3,9290
5960,SSA,FLN,5,4,5166
5961,POA,RIO,12,3,2561
5962,SAO,BSB,11,4,9537
5963,RIO,SSA,4,1,7998
5964,SAO,SP,19,5,9369
5965,BH,REC,15,2,2574
5966,FLN,SP,13,1,5901
5967,RIO,BSB,15,1,9784
5968,REC,FLN,8,5,5354
5969,FLN,BSB,6,4,7136
5970,SAO,POA,18,4,2381
5971,SP,RIO,17,5,6447
5972,SSA,FLN,11,1,2676
5973,FLN,POA,8,3,5863
5974,RIO,SSA,12,4,5117
5975,PMW,FLN,18,4,9616
5976,REC,SP,17,4,5334
5977,REC,SAO,2,1,8194
5978,SP,BH,9,2,8217
5979,POA,FLN,3,4,8649
5980,MCZ,SAO,15,3,7792
5981,PMW,BH,16,3,6554
5982,BH,RIO,10,1,9585
5983,SP,FLN,5,3,2244
5984,FLN,SSA,5,2,6767
5985,BSB,PMW,13,2,4090
5986,PMW,SAO,19,1,7556
5987,FLN,POA,2,2,9851
5988,REC,PMW,12,2,7360
5989,BH,SSA,1,2,2758
5990,POA,MCZ,4,4,8212
5991,SSA,RIO,9,1,3379
5992,BH,MCZ,8,1,9265
5993,RIO,BSB,10,5,4976
5994,BSB,SP,1,2,4203
5995,FLN,REC,12,2,8812
5996,SSA,MCZ,16,1,7045
5997,BH,SAO,15,4,2125
5998,FLN,MCZ,12,2,5435
5999,REC,MCZ,3,3,7757
6000,REC,BSB,5,5,3524
6001,SAO,REC,14,5,5577
6002,RIO,POA,8,4,3072
6003,SP,REC,7,5,4376
6004,POA,SSA,1,2,4910
6005,RIO,MCZ,3,2,4937
6006,RIO,FLN,8,5,7007
6007,RIO,MCZ,11,4,3972
6008,REC,BH,2,2,6219
6009,BSB,PMW,20,4,5615
6010,BH,SSA,9,3,4686
6011,BH,BSB,15,4,6550
6012,RIO,BH,20,5,7842
6013,BH,POA,13,1,8421
6014,POA,BSB,12,5,6389
6015,SAO,SP,14,2,6415
6016,PMW,REC,7,4,5105
6017,PMW,REC,10,3,7741
6018,SAO,BH,19,1,7105
6019,RIO,SSA,16,5,9296
6020,SSA,RIO,1,4,3061
6021,MCZ,SP,4,3,9440
6022,FLN,SP,13,3,9877
6023,SP,BSB,1,2,9331
6024,PMW,FLN,19,3,2856
6025,RIO,BH,17,5,9377
6026,REC,SAO,8,2,8001
6027,POA,BH,16,4,4430
6028,SAO,BSB,5,3,4539
6029,SP,FLN,9,5,3091
6030,POA,BH,20,3,9434
6031,REC,POA,8,2,9015
6032,SP,REC,20,2,9339
6033,SAO,BSB,8,2,9307
6034,SSA,SP,13,1,7865
6035,PMW,BSB,8,4,3474
6036,BSB,BH,6,2,8625
6037,SP,FLN,19,1,5295
6038,RIO,FLN,12,3,9718
6039,BSB,POA,8,1,6250
6040,PMW,SAO,15,1,7790
6041,BH,RIO,6,3,5947
6042,RIO,REC,8,4,5257
6043,BH,SAO,4,3,4902
6044,RIO,MCZ,3,1,6337
6045,SP,FLN,4,4,7704
6046,SP,RIO,5,3,9384
6047,MCZ,REC,5,3,2764
6048,PMW,REC,13,3,5275
6049,PMW,FLN,3,2,6256
6050,SSA,MCZ,12,3,3253
6051,SSA,SAO,2,2,2111
6052,SSA,MCZ,9,5,8518
6053,REC,SSA,18,5,7311
6054,REC,PMW,18,2,2064
6055,FLN,SSA,14,4,4533
6056,BH,FLN,3,2,3049
6057,RIO,BH,15,2,5377
6058,PMW,BH,16,3,9224
6059,POA,FLN,4,1,4909
6060,BSB,REC,16,4,6610
6061,POA,FLN,9,1,3071
6062,PMW,SP,18,4,2156
6063,SAO,BSB,7,3,7537
6064,BH,MCZ,1,1,3132
6065,SSA,SP,1,4,3568
6066,BH,MCZ,18,3,7686
6067,PMW,POA,18,2,8392
6068,SAO,BH,15,1,8938
6069,RIO,MCZ,7,2,7556
6070,POA,SAO,1,4,5798
6071,BH,SAO,20,2,6087
6072,SP,MCZ,12,3,9571
6073,BH,SP,12,3,3460
6074,SAO,POA,3,2,3842
6075,SP,FLN,5,2,3966
6076,FLN,SAO,9,3,6626
6077,BSB,SP,1,3,5226
6078,SAO,RIO,19,1,6951
6079,SAO,BH,8,4,8110
6080,FLN,PMW,20,4,8027
6081,BH,POA,6,1,2902
6082,PMW,SSA,20,3,3079
6083,BH,RIO,13,2,5378
6084,FLN,BH,10,1,9905
6085,SP,PMW,13,4,9633
6086,RIO,SP,6,1,3717
6087,SAO,REC,20,3,6270
6088,REC,MCZ,16,5,5257
6089,RIO,REC,4,3,3085
6090,FLN,SAO,9,3,9526
6091,SSA,SP,15,4,5108
6092,POA,REC,19,3,9318
6093,PMW,SAO,3,1,4149
6094,REC,SSA,16,3,7013
6095,MCZ,RIO,6,2,7820
6096,SSA,POA,11,4,4359
6097,SP,SSA,17,3,2202
6098,BSB,SAO,4,4,7109
6099,BH,BSB,13,3,9144
6100,POA,BSB,17,3,2952
6101,POA,BSB,8,5,4562
6102,MCZ,REC,6,2,6537
6103,REC,POA,4,1,6454
6104,RIO,SSA,7,5,8382
6105,BH,SP,13,2,4115
6106,SP,MCZ,10,1,3976
6107,BSB,SP,12,5,2950
6108,BH,BSB,4,5,8584
6109,POA,REC,11,2,3688
6110,BH,SP,19,2,4789
6111,BH,RIO,6,3,2097
6112,POA,BH,2,5,7251
6113,REC,FLN,18,5,9121
6114,SAO,SSA,14,4,9156
6115,SP,POA,14,1,8303
6116,BSB,SP,11,5,6534
6117,SP,MCZ,9,3,8426
6118,POA,RIO,5,3,7464
6119,MCZ,BSB,13,1,2283
6120,POA,SAO,4,2,9134
6121,BSB,SSA,9,5,7004
6122,SP,MCZ,3,1,4650
6123,POA,SAO,6,2,6673
6124,REC,FLN,14,1,6668
6125,PMW,SAO,17,5,7189
6126,PMW,POA,6,4,6856
6127,SAO,RIO,5,1,2781
6128,BH,SP,13,4,8517
6129,PMW,REC,3,4,4990
6130,REC,SSA,9,3,9758
6131,PMW,SAO,14,1,3570
6132,SP,POA,2,2,5616
6133,POA,PMW,11,4,3679
6134,RIO,REC,13,1,7918
6135,PMW,SAO,10,1,5629
6136,BH,FLN,13,1,5752
6137,BH,RIO,14,4,2446
6138,MCZ,RIO,13,3,8191
6139,BSB,FLN,14,3,6488
6140,POA,SP,20,1,9729
6141,SSA,SAO,6,2,8382
6142,SAO,SSA,5,1,2761
6143,PMW,BH,13,1,3379
6144,SAO,BH,8,5,5077
6145,SAO,PMW,16,2,3936
6146,BH,MCZ,7,2,6531
6147,REC,RIO,7,3,7019
6148,RIO,SAO,1,3,7714
6149,POA,SSA,12,1,7501
6150,SAO,BH,17,2,6547
6151,SSA,BH,4,4,9341
6152,BH,BSB,6,4,4720
6153,SP,SSA,14,4,6775
6154,RIO,SP,6,4,7057
6155,FLN,SSA,10,1,9873
6156,MCZ,REC,8,1,6131
6157,SP,SSA,16,5,8273
6158,SSA,FLN,17,1,2297
6159,BSB,RIO,16,2,8638
6160,SAO,SSA,19,5,4496
6161,RIO,SAO,6,5,2430
6162,POA,REC,18,3,7669
6163,SSA,FLN,19,3,8210
6164,PMW,FLN,10,5,8353
6165,SAO,REC,10,3,7090
6166,SSA,SAO,4,3,3220
6167,SAO,MCZ,12,2,5668
6168,SSA,BSB,1,5,4774
6169,SSA,SP,8,1,9601
6170,BH,BSB,8,4,9045
6171,RIO,SSA,12,3,7646
6172,SSA,SP,6,2,2383
6173,PMW,SSA,2,4,3060
6174,BSB,FLN,10,3,7896
6175,MCZ,REC,13,1,7176
6176,REC,BSB,10,5,6331
6177,SSA,REC,6,5,9438
6178,BH,REC,17,2,8075
6179,POA,SAO,3,2,7235
6180,SP,SAO,13,2,9815
6181,MCZ,SAO,17,1,8223
6182,REC,PMW,6,2,2144
6183,FLN,PMW,6,3,4718
6184,SP,BSB,3,2,9441
6185,BSB,SP,10,1,6720
6186,MCZ,PMW,1,3,7598
6187,POA,BSB,10,3,9667
6188,MCZ,SP,12,3,8574
6189,SAO,RIO,15,5,9047
6190,POA,BH,16,4,7395
6191,RIO,REC,14,1,3214
6192,SP,POA,5,4,3260
6193,SP,RIO,5,1,6426
6194,BSB,REC,17,5,5261
6195,FLN,SSA,4,1,5495
6196,SSA,PMW,1,4,3754
6197,SP,BSB,10,4,8519
6198,SP,REC,2,3,9616
6199,REC,RIO,8,5,5293
6200,REC,RIO,1,5,9367
6201,SSA,BSB,7,5,3192
6202,SSA,REC,20,2,6501
6203,FLN,SP,20,1,9903
6204,BH,RIO,3,1,4105
6205,POA,REC,16,3,4567
6206,PMW,SSA,12,1,3780
6207,POA,SSA,16,5,9134
6208,BH,SAO,20,5,6738
6209,MCZ,BH,1,4,5506
6210,RIO,FLN,11,3,2615
6211,BSB,RIO,8,4,9630
6212,FLN,BH,17,1,5791
6213,SP,BSB,4,4,3056
6214,REC,RIO,16,2,2407
6215,BH,SSA,2,5,6055
6216,POA,BH,16,4,4101
6217,BSB,POA,5,4,9134
6218,REC,POA,6,1,6349
6219,BH,REC,17,1,7751
6220,BH,PMW,19,1,6063
6221,SSA,BH,1,4,4151
6222,SSA,BSB,18,5,6595
6223,SSA,RIO,18,5,6424
6224,SSA,SP,19,5,2029
6225,POA,BSB,17,5,2719
6226,REC,BH,8,3,9053
6227,SSA,PMW,5,1,5706
6228,MCZ,POA,12,3,7251
6229,SP,SSA,15,1,4780
6230,SP,REC,5,1,6329
6231,SP,REC,12,1,4413
6232,RIO,SAO,19,1,6840
6233,SP,BSB,2,5,2331
6234,POA,MCZ,8,2,5227
6235,BSB,POA,20,3,7992
6236,POA,RIO,3,5,3528
6237,BSB,POA,2,3,9144
6238,BH,MCZ,15,4,9671
6239,BSB,SSA,8,3,9600
6240,MCZ,SP,5,5,8075
6241,RIO,SAO,7,1,8641
6242,PMW,POA,13,1,4605
6243,SSA,RIO,10,5,6628
6244,POA,PMW,16,1,4651
6245,BSB,POA,20,5,4315
6246,BH,POA,14,2,2925
6247,SSA,PMW,16,2,9440
6248,BH,SP,12,2,3558
6249,POA,BSB,14,3,8083
6250,FLN,RIO,17,4,2066
6251,MCZ,BSB,3,3,6800
6252,BSB,BH,6,4,2707
6253,FLN,RIO,4,2,3385
6254,SSA,FLN,10,1,7688
6255,SAO,REC,8,5,3410
6256,FLN,BH,14,1,5356
6257,RIO,MCZ,8,2,8678
6258,BH,PMW,19,2,9219
6259,FLN,BSB,17,5,8423
6260,RIO,FLN,7,2,4625
6261,SAO,MCZ,12,3,5091
6262,SAO,RIO,7,5,2535
6263,BSB,PMW,11,1,5739
6264,BH,BSB,11,1,6297
6265,PMW,BH,13,3,4682
6266,REC,BH,3,1,9618
6267,BH,RIO,11,3,6614
6268,MCZ,PMW,14,4,7107
6269,MCZ,SAO,8,3,4373
6270,BSB,SP,6,5,4390
6271,SSA,SAO,13,5,5805
6272,SP,MCZ,12,4,6081
6273,SP,SSA,19,2,6433
6274,POA,FLN,18,4,4267
6275,POA,RIO,5,1,8783
6276,REC,PMW,13,2,2891
6277,BSB,REC,9,5,5497
6278,REC,BSB,7,5,3453
6279,BH,REC,6,3,6034
6280,MCZ,BH,12,1,8059
6281,POA,SP,5,5,4951
6282,RIO,POA,20,4,4396
6283,SAO,PMW,9,2,4745
6284,MCZ,REC,13,5,8283
6285,SP,RIO,16,2,3965
6286,MCZ,POA,17,5,5280
6287,PMW,BSB,9,1,2273
6288,SP,SSA,10,1,2694
6289,PMW,MCZ,3,3,5969
6290,MCZ,POA,9,4,7776
6291,RIO,PMW,1,2,7413
6292,RIO,BSB,6,3,3987
6293,SAO,FLN,1,3,5406
6294,SP,BH,4,1,9185
6295,RIO,BH,20,3,5464
6296,FLN,MCZ,10,3,6975
6297,BSB,PMW,3,4,8319
6298,PMW,POA,8,5,5180
6299,BSB,SSA,7,3,4947
6300,MCZ,FLN,19,3,8628
6301,SSA,MCZ,1,4,2629
6302,FLN,REC,4,1,2348
6303,POA,SAO,11,1,2625
6304,REC,PMW,8,1,4745
6305,BH,MCZ,7,3,3774
6306,BH,REC,11,5,8787
6307,SSA,SAO,17,2,2102
6308,POA,SSA,19,1,6714
6309,POA,SSA,20,1,3121
6310,SSA,PMW,17,3,2347
6311,SAO,PMW,9,4,6832
6312,FLN,MCZ,2,2,7708
6313,BH,MCZ,1,5,9902
6314,RIO,SSA,4,3,8393
6315,REC,SP,17,3,2285
6316,POA,BH,17,5,8921
6317,SSA,REC,2,1,5263
6318,RIO,SAO,11,4,6994
6319,RIO,BH,5,5,3821
6320,BH,SP,12,2,9640
6321,MCZ,SP,5,4,3739
6322,SP,SSA,14,3,3796
6323,SP,PMW,9,5,3230
6324,REC,MCZ,13,4,2361
6325,BSB,SP,17,2,2529
6326,BH,SSA,17,3,9236
6327,SP,REC,8,4,2873
6328,SP,REC,9,2,3763
6329,PMW,MCZ,3,3,6335
6330,BSB,FLN,13,3,7046
6331,BSB,SP,16,4,8571
6332,FLN,RIO,13,3,4827
6333,SSA,BSB,10,1,3783
6334,REC,FLN,6,4,8654
6335,MCZ,PMW,20,3,7266
6336,BH,RIO,3,5,2646
6337,RIO,POA,10,5,6973
6338,SSA,REC,6,3,9102
6339,FLN,BH,2,2,2110
6340,SP,REC,9,5,5393
6341,FLN,REC,4,3,4922
6342,REC,SAO,18,1,7756
6343,REC,SAO,1,1,2274
6344,RIO,PMW,13,5,6359
6345,POA,RIO,10,3,6812
6346,REC,BH,7,2,2335
6347,PMW,MCZ,19,1,9266
6348,SSA,FLN,17,2,2436
6349,RIO,FLN,2,2,8422
6350,PMW,SP,2,1,5567
6351,FLN,SP,4,1,9884
6352,SAO,POA,11,1,6201
6353,RIO,SSA,4,3,2151
6354,SAO,FLN,3,3,6351
6355,REC,PMW,12,5,7404
6356,PMW,SP,8,1,3254
6357,REC,PMW,13,5,5864
6358,BH,FLN,9,1,8048
6359,SAO,PMW,15,3,6218
6360,RIO,BSB,7,4,2311
6361,FLN,PMW,7,3,2648
6362,BSB,PMW,17,4,6742
6363,POA,SAO,2,2,8214
6364,BH,SSA,20,1,4999
6365,SSA,REC,1,4,2888
6366,FLN,RIO,19,5,4779
6367,SSA,FLN,18,3,2575
6368,MCZ,REC,14,4,2493
6369,SAO,PMW,11,1,4719
6370,FLN,SAO,15,4,3245
6371,BSB,BH,20,2,9187
6372,BSB,FLN,5,1,4032
6373,REC,SSA,14,5,4058
6374,SAO,FLN,15,1,8110
6375,SP,MCZ,11,3,2470
6376,MCZ,POA,8,5,5333
6377,PMW,FLN,16,2,9595
6378,MCZ,POA,11,3,8123
6379,REC,POA,6,1,6311
6380,RIO,BSB,20,2,7544
6381,FLN,POA,14,4,7425
6382,BH,SP,19,2,6086
6383,RIO,REC,15,2,3667
6384,SP,BSB,9,2,2465
6385,BSB,FLN,16,1,8334
6386,SAO,REC,5,2,9183
6387,SP,RIO,16,4,2958
6388,PMW,FLN,1,3,7329
6389,SP,BH,2,5,5884
6390,POA,RIO,13,5,9285
6391,REC,BH,2,3,5489
6392,SP,SSA,14,1,9738
6393,SP,MCZ,20,1,5517
6394,RIO,SSA,10,4,9094
6395,POA,BSB,1,2,9489
6396,SP,SSA,11,5,7429
6397,BH,FLN,5,2,3648
6398,SP,SAO,9,2,8682
6399,SAO,SP,9,2,8043
6400,PMW,RIO,7,3,2798
6401,SSA,BSB,4,3,7594
6402,FLN,MCZ,10,1,3972
6403,SAO,BSB,19,2,7302
6404,FLN,PMW,9,2,9729
6405,MCZ,SAO,3,3,8248
6406,REC,BH,1,2,7787
6407,FLN,POA,16,5,7479
6408,BH,SAO,18,5,5478
6409,BSB,FLN,3,3,7551
6410,MCZ,BH,10,5,9826
6411,FLN,BSB,20,4,2761
6412,PMW,BSB,18,4,4792
6413,SP,BH,11,4,6799
6414,REC,RIO,12,1,6654
6415,FLN,SP,19,4,8943
6416,PMW,SAO,11,1,7928
6417,FLN,PMW,2,4,3975
6418,MCZ,BH,14,4,4885
6419,BH,PMW,10,5,3619
6420,SP,MCZ,1,5,4757
6421,BSB,POA,13,3,4764
6422,BH,POA,20,1,3821
6423,FLN,BH,3,5,9990
6424,POA,FLN,20,4,5293
6425,SP,MCZ,13,2,5512
6426,MCZ,SP,2,3,9146
6427,FLN,PMW,4,5,2040
6428,RIO,MCZ,11,2,7649
6429,RIO,FLN,10,4,7093
6430,MCZ,PMW,4,1,4682
6431,RIO,SSA,20,5,6765
6432,POA,SSA,17,2,7091
6433,BH,REC,10,2,3005
6434,MCZ,FLN,4,2,7857
6435,PMW,MCZ,10,5,7097
6436,BSB,MCZ,7,5,7208
6437,REC,MCZ,18,5,9908
6438,MCZ,PMW,8,5,2449
6439,SSA,MCZ,20,2,7947
6440,SAO,RIO,14,3,2975
6441,BH,PMW,14,1,6366
6442,REC,PMW,11,4,9680
6443,SAO,POA,4,1,2701
6444,SP,REC,14,4,7162
6445,REC,BH,1,5,9125
6446,POA,FLN,17,5,7717
6447,BSB,FLN,4,2,2640
6448,SSA,FLN,13,4,4424
6449,POA,BSB,16,1,9533
6450,FLN,POA,11,4,4979
6451,SSA,SAO,17,3,5940
6452,REC,BH,10,1,8708
6453,SP,BSB,2,5,2579
6454,BSB,SP,12,2,6916
6455,MCZ,POA,11,5,8287
6456,REC,SP,1,4,5828
6457,PMW,BH,6,2,8819
6458,FLN,REC,7,5,9716
6459,MCZ,BSB,9,3,5651
6460,SAO,POA,7,2,7308
6461,MCZ,BSB,3,1,8831
6462,SP,REC,20,4,7203
6463,FLN,BSB,11,1,2171
6464,REC,MCZ,11,4,8308
6465,SAO,MCZ,19,5,4379
6466,RIO,PMW,2,2,4907
6467,POA,BH,8,2,2605
6468,SSA,PMW,1,5,4629
6469,PMW,SSA,7,1,6929
6470,SAO,BH,3,3,8503
6471,SP,BSB,18,3,7618
6472,MCZ,POA,4,4,5304
6473,RIO,BH,14,2,6903
6474,REC,BSB,11,5,3645
6475,POA,SSA,7,5,5518
6476,FLN,SAO,17,5,7516
6477,BH,BSB,7,3,9533
6478,PMW,BSB,15,1,7273
6479,RIO,REC,12,2,8439
6480,BH,SSA,20,5,2338
6481,POA,SAO,10,3,8211
6482,POA,SAO,3,4,3574
6483,BSB,BH,12,4,3290
6484,FLN,MCZ,18,3,3366
6485,SAO,SSA,20,5,5928
6486,RIO,POA,13,1,9045
6487,SAO,POA,13,4,4596
6488,POA,SSA,15,3,5757
6489,PMW,REC,19,1,3414
6490,BH,SP,15,1,2551
6491,BSB,POA,13,2,2041
6492,SP,SAO,19,3,6365
6493,BH,SSA,5,3,9202
6494,MCZ,SAO,5,2,5957
6495,BSB,SAO,16,5,3462
6496,SAO,POA,12,3,9464
6497,FLN,MCZ,16,5,2293
6498,SP,RIO,19,1,6565
6499,POA,MCZ,20,3,6930
6500,SP,MCZ,1,1,7732
6501,PMW,POA,18,5,8723
6502,BSB,SP,4,1,3117
6503,SAO,BSB,17,4,8473
6504,BH,RIO,1,2,9109
6505,BSB,SAO,3,5,8908
6506,POA,BSB,5,3,5769
6507,SSA,POA,15,2,4330
6508,BSB,BH,4,3,8357
6509,PMW,RIO,2,4,8154
6510,FLN,BSB,8,1,7549
6511,SAO,SP,8,5,4507
6512,SAO,FLN,19,2,4421
6513,RIO,SP,3,4,6216
6514,PMW,BH,9,3,6189
6515,FLN,RIO,3,4,2259
6516,RIO,SSA,18,3,2470
6517,REC,BH,2,1,6279
6518,BSB,SP,2,2,8876
6519,POA,MCZ,12,5,9488
6520,MCZ,BSB,13,2,9028
6521,BH,POA,6,3,4046
6522,BSB,MCZ,11,4,7340
6523,FLN,BH,17,4,6750
6524,SP,SAO,13,4,7061
6525,PMW,BH,6,3,3110
6526,PMW,BH,3,1,6958
6527,PMW,FLN,10,4,2822
6528,PMW,REC,11,4,2067
6529,SP,SAO,16,4,6944
6530,SAO,MCZ,13,4,8634
6531,RIO,SAO,6,2,9118
6532,REC,BSB,19,2,7342
6533,REC,PMW,5,1,5040
6534,PMW,FLN,12,3,7089
6535,SAO,SSA,19,5,6845
6536,POA,BSB,7,1,4371
6537,REC,PMW,10,5,5774
6538,FLN,MCZ,19,3,5984
6539,MCZ,SP,11,5,6687
6540,SSA,POA,15,4,5707
6541,SP,REC,9,5,6164
6542,PMW,REC,18,5,3662
6543,PMW,BH,18,4,2493
6544,SAO,REC,5,4,7713
6545,POA,SSA,7,2,7053
6546,SAO,FLN,16,4,2896
6547,BH,REC,11,2,5033
6548,SAO,SP,17,2,9864
6549,PMW,BSB,6,5,8786
6550,REC,BSB,2,4,4361
6551,REC,BH,4,2,9421
6552,SSA,SAO,10,3,8214
6553,BSB,REC,16,1,7952
6554,FLN,RIO,3,4,6789
6555,RIO,MCZ,2,5,5416
6556,FLN,PMW,15,4,5492
6557,PMW,SP,8,5,4631
6558,MCZ,BSB,18,4,6947
6559,RIO,SP,6,3,9684
6560,POA,BSB,19,3,4138
6561,POA,FLN,6,2,9614
6562,BSB,FLN,10,1,4045
6563,SAO,SSA,2,4,6301
6564,BSB,PMW,9,5,2389
6565,SAO,PMW,9,5,5632
6566,PMW,POA,17,4,3457
6567,BSB,SSA,5,1,8504
6568,MCZ,POA,19,4,2752
6569,SAO,POA,4,3,4689
6570,SAO,BSB,13,4,7084
6571,PMW,RIO,3,4,5147
6572,SAO,MCZ,18,1,8743
6573,POA,SP,10,1,2064
6574,MCZ,PMW,13,4,5151
6575,SSA,BH,2,1,9730
6576,SP,REC,18,4,5619
6577,SP,PMW,16,1,3388
6578,REC,POA,1,3,2972
6579,BSB,SSA,11,1,8974
6580,MCZ,SAO,7,5,4711
6581,SAO,SP,17,4,7710
6582,REC,SAO,4,2,9961
6583,MCZ,FLN,19,3,4142
6584,POA,SP,19,4,7309
6585,PMW,SP,18,5,6982
6586,BH,SP,10,2,2135
6587,SP,FLN,6,4,2909
6588,PMW,MCZ,11,3,8114
6589,SSA,MCZ,1,3,9841
6590,POA,BSB,17,4,6259
6591,BH,SP,12,1,8610
6592,MCZ,SP,9,4,2282
6593,SAO,MCZ,6,1,3144
6594,POA,BH,15,1,2266
6595,MCZ,FLN,9,2,7664
6596,SAO,BH,13,4,9491
6597,SP,FLN,1,3,6158
6598,PMW,RIO,7,3,5243
6599,SSA,REC,6,1,5493
6600,REC,MCZ,11,1,5606
6601,SAO,RIO,1,4,3525
6602,FLN,BSB,18,5,6184
6603,REC,SSA,13,1,4845
6604,SSA,BSB,1,1,6582
6605,FLN,REC,9,1,2555
6606,BH,REC,13,4,7584
6607,FLN,SSA,5,3,5804
6608,SP,MCZ,11,4,5765
6609,FLN,RIO,5,4,2712
6610,MCZ,REC,12,5,4488
6611,FLN,RIO,10,4,9527
6612,SSA,POA,12,3,3679
6613,MCZ,FLN,1,2,7646
6614,RIO,MCZ,16,1,2985
6615,RIO,SP,12,4,9678
6616,PMW,POA,13,2,3656
6617,REC,SSA,17,2,6566
6618,FLN,SSA,12,3,9637
6619,RIO,SSA,6,5,7655
6620,REC,MCZ,5,4,2952
6621,SP,RIO,2,4,8206
6622,SAO,SP,2,5,3183
6623,BSB,SAO,8,4,4936
6624,SP,FLN,8,1,6808
6625,POA,SAO,5,4,4712
6626,SSA,PMW,5,3,9752
6627,SSA,POA,5,4,9581
6628,PMW,RIO,15,5,3298
6629,FLN,POA,13,1,9918
6630,POA,BH,10,5,2182
6631,BH,RIO,19,1,5213
6632,BSB,REC,16,5,8608
6633,BH,SSA,20,2,3071
6634,MCZ,SP,20,5,9631
6635,REC,SP,4,3,9857
6636,MCZ,SP,9,4,9958
6637,POA,BH,2,1,4848
6638,BH,BSB,15,3,3776
6639,REC,PMW,15,4,3959
6640,FLN,REC,10,5,4960
6641,REC,BSB,8,2,9439
6642,REC,SSA,16,3,9821
6643,REC,SAO,5,1,2091
6644,SP,FLN,15,3,5066
6645,REC,MCZ,17,5,8198
6646,SSA,MCZ,10,5,6155
6647,SAO,POA,1,5,2003
6648,REC,RIO,2,3,3208
6649,RIO,SSA,6,3,2384
6650,FLN,SAO,8,3,4888
6651,SAO,SP,7,2,2116
6652,SAO,BSB,3,2,9990
6653,MCZ,SAO,13,5,7389
6654,MCZ,SP,4,5,8624
6655,FLN,BSB,19,5,9813
6656,SAO,FLN,20,5,7954
6657,SSA,BSB,16,1,4065
6658,BH,RIO,9,1,4625
6659,POA,SAO,9,2,3608
6660,REC,RIO,18,3,6733
6661,SP,BH,18,5,4321
6662,REC,FLN,11,3,5075
6663,BH,POA,12,2,2879
6664,MCZ,REC,17,5,7014
6665,REC,BSB,7,3,4384
6666,REC,BH,5,1,6386
6667,FLN,MCZ,11,4,9004
6668,SP,BSB,3,5,3594
6669,PMW,SAO,18,3,5190
6670,SAO,RIO,1,4,8063
6671,REC,FLN,20,1,5931
6672,SSA,PMW,4,5,2956
